name,timeout,real,cpu,ram,programs,ground_truth,gt_status,status,memout
tests-examples/scythe/top_rated_posts/002,False,3.04943,5.30022,195000,1,True,1,0,False
tests-examples/scythe/top_rated_posts/003,False,2.92223,5.16811,195012,1,True,1,0,False
tests-examples/scythe/top_rated_posts/004,False,3.33004,5.55503,197540,1,False,0,0,False
tests-examples/scythe/top_rated_posts/005,False,10.3991,12.2263,507980,6,False,0,0,False
tests-examples/scythe/top_rated_posts/006,False,3.07143,5.25699,198736,1,True,1,0,False
tests-examples/scythe/top_rated_posts/007,False,3.2068,5.45711,199528,1,True,1,0,False
tests-examples/scythe/top_rated_posts/008,False,3.18951,5.56994,196868,1,False,0,2,False
tests-examples/scythe/top_rated_posts/009,False,3.37019,5.58936,197736,1,True,1,0,False
tests-examples/scythe/top_rated_posts/010,False,3.07005,5.29639,197212,2,True,1,0,False
tests-examples/scythe/top_rated_posts/011,False,3.28739,5.43719,197168,1,True,1,0,False
tests-examples/scythe/top_rated_posts/012,False,3.16252,5.38474,199872,1,True,1,0,False
tests-examples/scythe/top_rated_posts/013,False,3.32344,5.52611,199284,8,False,0,0,False
tests-examples/scythe/top_rated_posts/014,False,3.0681,5.28714,196488,1,True,1,0,False
tests-examples/scythe/top_rated_posts/016,False,3.1036,5.30991,196488,1,True,1,0,False
tests-examples/scythe/top_rated_posts/017,False,3.2125,5.43418,200912,1,True,1,2,False
tests-examples/scythe/top_rated_posts/019,False,3.13839,5.33494,197164,3,True,1,0,False
tests-examples/scythe/top_rated_posts/021,False,3.18014,5.38118,197604,1,True,1,0,False
tests-examples/scythe/top_rated_posts/023,False,3.19555,5.47215,197532,1,True,1,0,False
tests-examples/scythe/top_rated_posts/025,False,3.12836,5.28597,196152,1,True,1,0,False
tests-examples/scythe/top_rated_posts/027,False,35.741,37.9003,229480,57,False,0,0,False
tests-examples/scythe/top_rated_posts/028,False,3.83444,5.47225,196436,1,True,1,0,False
tests-examples/scythe/top_rated_posts/029,False,3.05153,5.2781,195404,1,True,1,0,False
tests-examples/scythe/top_rated_posts/031,False,3.18247,5.40215,196644,1,True,1,0,False
tests-examples/scythe/top_rated_posts/032,False,3.20926,5.58006,196204,3,True,1,0,False
tests-examples/scythe/top_rated_posts/034,False,3.12329,5.34808,198984,1,True,1,0,False
tests-examples/scythe/top_rated_posts/036,False,3.1017,5.33267,198156,1,True,1,0,False
tests-examples/scythe/top_rated_posts/037,False,3.32876,5.49281,198688,2,False,0,0,False
tests-examples/scythe/top_rated_posts/038,False,3.18158,5.4253,197528,1,True,1,0,False
tests-examples/scythe/top_rated_posts/043,False,3.09398,5.34689,196836,1,True,1,0,False
tests-examples/scythe/top_rated_posts/044,False,2.98432,5.22028,197252,1,True,1,0,False
tests-examples/scythe/top_rated_posts/047,False,3.18087,5.44046,198348,2,False,0,0,False
tests-examples/scythe/top_rated_posts/048,False,3.14891,5.37172,198692,1,True,1,0,False
tests-examples/scythe/top_rated_posts/049,False,3.17198,5.39675,195852,1,True,1,0,False
tests-examples/scythe/top_rated_posts/050,False,4.00779,6.19538,244684,1,True,1,0,False
tests-examples/scythe/top_rated_posts/051,False,3.11209,5.32085,199084,1,True,1,0,False
tests-examples/scythe/top_rated_posts/054,False,3.01581,5.24207,197516,1,True,1,0,False
tests-examples/scythe/top_rated_posts/055,False,3.07915,5.32274,195560,1,True,1,0,False
tests-examples/scythe/top_rated_posts/057,False,3.19135,5.43376,198864,1,True,1,0,False
tests-examples/scythe/recent_posts/003,False,3.39022,5.58661,196464,1,True,1,0,False
tests-examples/scythe/recent_posts/004,False,8.99665,10.7334,289916,11,False,0,2,False
tests-examples/scythe/recent_posts/007,False,10.3045,12.4989,513272,5,True,1,0,False
tests-examples/scythe/recent_posts/009,False,2.98954,5.21584,198180,1,True,1,0,False
tests-examples/scythe/recent_posts/011,False,3.06105,5.2812,195564,1,True,1,0,False
tests-examples/scythe/recent_posts/012,False,3.38599,5.6243,202004,7,False,0,0,False
tests-examples/scythe/recent_posts/013,False,3.1107,5.36017,196684,2,False,0,0,False
tests-examples/scythe/recent_posts/016,False,4.61446,6.87077,209044,1,True,1,0,False
tests-examples/scythe/recent_posts/019,False,3.80367,6.04974,211496,2,True,1,0,False
tests-examples/scythe/recent_posts/021,False,3.68309,5.94313,202948,5,True,1,0,False
tests-examples/scythe/recent_posts/028,False,3.75504,5.97809,202784,7,True,1,0,False
tests-examples/scythe/recent_posts/031,False,3.14462,5.37568,196060,1,True,1,0,False
tests-examples/scythe/recent_posts/032,False,3.11243,5.33762,198652,2,False,0,0,False
tests-examples/scythe/recent_posts/034,False,3.18084,5.40315,199360,1,True,1,0,False
tests-examples/scythe/recent_posts/036,False,3.1476,5.33637,196304,5,True,1,2,False
tests-examples/scythe/recent_posts/038,False,3.8041,5.55566,195884,6,True,1,0,False
tests-examples/scythe/recent_posts/040,False,3.24434,5.48219,197932,4,True,1,0,False
tests-examples/scythe/recent_posts/042,False,2.89904,5.13036,195224,1,True,1,2,False
tests-examples/scythe/recent_posts/044,False,3.22587,5.46393,197124,1,True,1,0,False
tests-examples/scythe/recent_posts/045,False,3.21984,5.45512,198476,5,True,1,0,False
tests-examples/scythe/recent_posts/046,False,3.35515,5.6038,197816,21,True,1,2,False
tests-examples/scythe/recent_posts/051,False,3.20167,5.41864,197404,2,True,1,0,False
tests-examples/spider/architecture/0003,False,3.3625,5.59827,201008,3,False,0,0,False
tests-examples/spider/architecture/0006,False,3.35376,5.58819,197352,1,True,1,0,False
tests-examples/spider/architecture/0007,False,2.97593,5.21723,198036,1,True,1,0,False
tests-examples/spider/architecture/0008,False,3.23996,5.47155,197252,2,True,1,0,False
tests-examples/spider/architecture/0009,False,3.51017,5.70664,196836,1,True,1,0,False
tests-examples/spider/architecture/0011,False,4.34304,6.56535,203696,5,False,0,2,False
tests-examples/spider/architecture/0012,False,3.13097,5.35412,195756,1,True,1,0,False
tests-examples/spider/architecture/0013,False,2.9152,5.14335,197148,1,True,1,2,False
tests-examples/spider/architecture/0017,False,3.13071,5.36802,196800,1,True,1,0,False
