name,timeout,real,cpu,ram,programs,ground_truth,gt_status,status,memout
tests-examples/scythe/top_rated_posts/001,False,7.5719,6.59,196324,8,True,2,0,False
tests-examples/scythe/top_rated_posts/002,False,3.81845,6.05934,195920,27,False,0,0,False
tests-examples/scythe/top_rated_posts/003,False,3.29036,5.52894,196128,1,False,0,0,False
tests-examples/scythe/top_rated_posts/004,True,600.028,602.192,230900,,False,0,,False
tests-examples/scythe/top_rated_posts/005,True,600.083,599.077,2888072,,False,0,,False
tests-examples/scythe/top_rated_posts/006,False,35.3715,34.2559,231600,209,False,0,0,False
tests-examples/scythe/top_rated_posts/007,True,600.029,602.101,230704,,False,0,,False
tests-examples/scythe/top_rated_posts/008,False,13.4688,12.7639,222804,71,False,0,2,False
tests-examples/scythe/top_rated_posts/009,False,33.2629,35.4153,229484,117,False,0,0,False
tests-examples/scythe/top_rated_posts/010,False,4.73502,6.84812,196060,11,True,2,0,False
tests-examples/scythe/top_rated_posts/011,False,4.1186,6.35215,199740,2,False,0,0,False
tests-examples/scythe/top_rated_posts/012,True,600.029,602.3,234168,,False,0,,False
tests-examples/scythe/top_rated_posts/013,False,19.4482,18.8585,220344,452,False,0,0,False
tests-examples/scythe/top_rated_posts/014,False,3.34036,5.53009,196660,9,True,2,0,False
tests-examples/scythe/top_rated_posts/016,False,3.48905,5.89137,196988,10,True,2,0,False
tests-examples/scythe/top_rated_posts/017,False,389.779,391.842,251296,447,False,0,2,False
tests-examples/scythe/top_rated_posts/019,False,9.83653,9.17794,195668,15,True,2,0,False
tests-examples/scythe/top_rated_posts/021,False,5.52439,7.76144,207568,10,True,2,0,False
tests-examples/scythe/top_rated_posts/023,False,3.33807,5.58754,195852,4,True,2,0,False
tests-examples/scythe/top_rated_posts/025,False,9.62252,11.8383,197208,244,True,1,0,False
tests-examples/scythe/top_rated_posts/027,False,82.9687,85.0013,234980,210,False,0,0,False
tests-examples/scythe/top_rated_posts/028,False,7.07323,6.63478,197060,22,True,1,0,False
tests-examples/scythe/top_rated_posts/029,False,3.45214,5.68805,195792,15,True,2,0,False
tests-examples/scythe/top_rated_posts/031,False,3.73833,5.98769,195936,15,True,2,0,False
tests-examples/scythe/top_rated_posts/032,True,600.029,602.257,213804,,False,0,,False
tests-examples/scythe/top_rated_posts/034,False,414.783,414.024,229560,559,False,0,0,False
tests-examples/scythe/top_rated_posts/036,True,600.032,599.131,233412,,False,0,,False
tests-examples/scythe/top_rated_posts/037,False,33.4189,32.4469,232496,209,False,0,0,False
tests-examples/scythe/top_rated_posts/038,False,35.9228,37.9674,221080,247,False,0,0,False
tests-examples/scythe/top_rated_posts/043,False,13.5517,13.1233,197532,186,False,0,0,False
tests-examples/scythe/top_rated_posts/044,False,4.10729,6.32587,203724,5,True,1,0,False
tests-examples/scythe/top_rated_posts/047,True,600.03,602.204,233076,,False,0,,False
tests-examples/scythe/top_rated_posts/048,False,43.7095,42.6674,229520,169,False,0,0,False
tests-examples/scythe/top_rated_posts/049,False,6.19417,6.21307,196368,8,True,2,0,False
tests-examples/scythe/top_rated_posts/050,False,38.872,41.0835,448588,77,True,2,0,False
tests-examples/scythe/top_rated_posts/051,False,89.9084,91.3491,230980,149,False,0,0,False
tests-examples/scythe/top_rated_posts/054,False,8.0908,7.58611,207168,5,True,2,0,False
tests-examples/scythe/top_rated_posts/055,False,3.66787,5.8854,197288,29,True,2,0,False
tests-examples/scythe/top_rated_posts/057,True,600.029,602.243,234792,,False,0,,False
