name,timeout,real,cpu,ram,programs,ground_truth,gt_status,status,memout
tests-examples/scythe/top_rated_posts/004,False,3.37435,5.6101,198056,5,True,1,0,False
tests-examples/scythe/top_rated_posts/005,False,19.3043,21.4916,509532,665,False,0,0,False
tests-examples/scythe/top_rated_posts/006,False,5.30882,7.53748,196776,144,False,0,0,False
tests-examples/scythe/top_rated_posts/007,False,10.3025,12.5453,198924,673,True,1,0,False
tests-examples/scythe/top_rated_posts/008,False,3.334,5.57899,198704,1,False,0,2,False
tests-examples/scythe/top_rated_posts/009,False,3.41814,5.62834,198208,6,False,0,0,False
tests-examples/scythe/top_rated_posts/010,False,3.34095,5.57154,196672,5,True,1,0,False
tests-examples/scythe/top_rated_posts/011,False,3.73953,5.95523,197124,50,True,1,0,False
tests-examples/scythe/top_rated_posts/012,False,5.53851,7.70453,201320,138,False,0,0,False
tests-examples/scythe/top_rated_posts/013,False,7.99918,9.79437,196824,326,False,0,0,False
tests-examples/scythe/top_rated_posts/014,False,3.27802,5.51894,196864,11,True,1,0,False
tests-examples/scythe/top_rated_posts/016,False,3.54276,5.95323,196356,24,True,1,0,False
tests-examples/scythe/top_rated_posts/017,False,4.15867,6.40441,204464,46,False,0,0,False
tests-examples/scythe/top_rated_posts/019,False,4.11671,6.40538,195188,77,False,0,0,False
tests-examples/scythe/top_rated_posts/021,False,3.43041,5.65846,197276,10,True,1,0,False
tests-examples/scythe/top_rated_posts/023,False,3.13159,5.37411,194856,1,True,1,0,False
tests-examples/scythe/top_rated_posts/025,False,4.12364,6.33923,196040,20,True,1,0,False
tests-examples/scythe/top_rated_posts/027,False,13.5785,15.8069,228788,48,False,0,0,False
tests-examples/scythe/top_rated_posts/028,False,3.29369,5.47656,198360,4,True,1,0,False
tests-examples/scythe/top_rated_posts/029,False,3.18131,5.38217,196216,1,True,1,0,False
tests-examples/scythe/top_rated_posts/031,False,3.38053,5.53789,194940,3,True,1,0,False
tests-examples/scythe/top_rated_posts/032,False,18.2797,20.5522,225052,1441,False,0,0,False
tests-examples/scythe/top_rated_posts/034,False,4.82331,6.58341,198056,42,True,1,0,False
tests-examples/scythe/top_rated_posts/036,False,4.36215,6.60632,198092,82,True,1,0,False
tests-examples/scythe/top_rated_posts/037,False,3.50329,5.74487,198572,11,True,1,0,False
tests-examples/scythe/top_rated_posts/038,False,4.03727,6.27542,196228,44,False,0,0,False
tests-examples/scythe/top_rated_posts/043,False,4.59089,6.84192,195548,109,False,0,0,False
tests-examples/scythe/top_rated_posts/044,False,3.18118,5.40885,197172,1,True,1,0,False
tests-examples/scythe/top_rated_posts/047,False,3.31339,5.54371,198936,2,True,1,0,False
tests-examples/scythe/top_rated_posts/048,False,3.32936,5.49331,197840,4,True,1,0,False
tests-examples/scythe/top_rated_posts/049,False,3.22883,5.49304,199040,9,True,1,0,False
tests-examples/scythe/top_rated_posts/050,False,4.38521,6.61204,246896,5,True,1,0,False
tests-examples/scythe/top_rated_posts/051,False,4.2406,6.40738,198624,48,True,1,0,False
tests-examples/scythe/top_rated_posts/054,False,3.13418,5.37571,200576,1,True,1,0,False
tests-examples/scythe/top_rated_posts/055,False,3.54065,5.77153,195840,33,True,1,0,False
tests-examples/scythe/top_rated_posts/057,False,6.94274,9.28244,197516,306,True,1,0,False
