name,timeout,real,cpu,ram,programs,ground_truth,gt_status,status,memout
tests-examples/textbook/9,False,6.96922,9.1858,200248,351,False,0,0,False
tests-examples/scythe/top_rated_posts/001,False,3.28948,5.50937,195516,12,True,1,0,False
tests-examples/scythe/top_rated_posts/002,False,3.11045,5.32758,196972,8,False,0,0,False
tests-examples/scythe/top_rated_posts/003,False,3.0513,5.28882,197896,3,True,1,0,False
tests-examples/scythe/top_rated_posts/004,False,4.06373,6.25632,203112,11,True,1,0,False
tests-examples/scythe/top_rated_posts/005,False,363.918,365.454,2496480,668,False,0,0,False
tests-examples/scythe/top_rated_posts/006,False,8.73178,7.66193,206860,38,False,0,0,False
tests-examples/scythe/top_rated_posts/007,False,5.25929,7.48063,204680,79,False,0,0,False
tests-examples/scythe/top_rated_posts/008,False,3.20626,5.42281,199080,6,False,0,2,False
tests-examples/scythe/top_rated_posts/009,False,4.30783,6.50219,204604,20,True,1,0,False
tests-examples/scythe/top_rated_posts/010,False,3.32949,5.54838,197820,4,True,1,0,False
tests-examples/scythe/top_rated_posts/011,False,3.33193,5.55207,198484,10,True,1,0,False
tests-examples/scythe/top_rated_posts/012,False,4.48116,6.70277,203716,28,True,1,0,False
tests-examples/scythe/top_rated_posts/013,False,3.7773,6.00222,197456,52,False,0,0,False
tests-examples/scythe/top_rated_posts/014,False,3.22491,5.44086,195440,3,True,1,0,False
tests-examples/scythe/top_rated_posts/016,False,3.1795,5.39529,196408,13,True,1,0,False
tests-examples/scythe/top_rated_posts/017,False,9.16599,11.4108,209616,396,False,0,0,False
tests-examples/scythe/top_rated_posts/019,False,3.14649,5.38488,197820,5,False,0,0,False
tests-examples/scythe/top_rated_posts/021,False,3.51964,5.70003,200032,8,True,1,0,False
tests-examples/scythe/top_rated_posts/023,False,3.22788,5.44409,194428,1,True,1,0,False
tests-examples/scythe/top_rated_posts/025,False,4.60927,6.2917,195120,65,True,1,0,False
tests-examples/scythe/top_rated_posts/027,False,13.6868,15.8874,228272,48,False,0,0,False
tests-examples/scythe/top_rated_posts/028,False,3.17265,5.41144,196476,16,True,1,0,False
tests-examples/scythe/top_rated_posts/029,False,3.14029,5.35686,196756,13,True,1,0,False
tests-examples/scythe/top_rated_posts/031,False,3.11328,5.32518,196684,2,True,1,0,False
tests-examples/scythe/top_rated_posts/032,False,19.704,21.9475,223712,1617,True,1,0,False
tests-examples/scythe/top_rated_posts/034,False,4.54963,6.76349,205076,39,True,1,0,False
tests-examples/scythe/top_rated_posts/036,False,4.61143,6.81133,204500,36,False,0,0,False
tests-examples/scythe/top_rated_posts/037,False,3.88833,6.12537,203288,9,True,1,0,False
tests-examples/scythe/top_rated_posts/038,False,3.72524,5.60163,197248,2,True,1,0,False
tests-examples/scythe/top_rated_posts/043,False,3.47862,5.69417,198232,38,True,1,0,False
tests-examples/scythe/top_rated_posts/044,False,3.22949,5.44792,198728,1,True,1,0,False
tests-examples/scythe/top_rated_posts/047,False,4.12093,6.35077,203696,17,True,1,0,False
tests-examples/scythe/top_rated_posts/048,False,3.91079,6.13052,202800,8,True,1,0,False
tests-examples/scythe/top_rated_posts/049,False,3.29833,5.49269,196680,12,True,1,0,False
tests-examples/scythe/top_rated_posts/050,False,10.4552,12.6681,311820,5,True,1,0,False
tests-examples/scythe/top_rated_posts/051,False,4.03739,6.26309,204592,11,False,0,0,False
tests-examples/scythe/top_rated_posts/054,False,3.52913,5.75246,200480,1,True,1,0,False
tests-examples/scythe/top_rated_posts/055,False,3.44488,5.66365,196616,40,True,1,0,False
tests-examples/scythe/top_rated_posts/057,False,6.18787,8.40165,205912,172,False,0,0,False
